,tsne_0,tsne_1,markers,datasets,perts
6068,-71.531425,-33.783092,TrainingSet,TrainingSet,[C*]C~[C*]I
6069,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]C.[O*]C~
6070,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]C~
6071,-37.966568,11.98989,TrainingSet,TrainingSet,[C*]N~[C*]C(O)OC
6072,54.803482,-4.09925,TrainingSet,TrainingSet,[C*]S~[CH*]CO
6073,69.65308,0.093092665,TrainingSet,TrainingSet,[C*]O~[C*]Br
6074,18.76864,-46.85763,TrainingSet,TrainingSet,[C*]Cl~[C*]Cl
6075,15.861758,-46.001213,TrainingSet,TrainingSet,[C*]Br~[C*]Cl.[C*]Cl
6076,84.858734,30.391266,TrainingSet,TrainingSet,[C*]C~[C*]N.[C*]O
6077,-60.201855,-11.650628,TrainingSet,TrainingSet,[C*]CCCCC([2*])N~[C*]CCCC(C)N[2*]
6078,-44.77437,13.005948,TrainingSet,TrainingSet,[C*]CC~[C*]OC.[C*]OC
6079,15.861758,-46.001213,TrainingSet,TrainingSet,[C*]CCC~[C*]Cl.[C*]Cl
6080,4.167717,-77.05467,TrainingSet,TrainingSet,[C*]O~[C*]O.[C*]C
6081,42.746983,-9.944483,TrainingSet,TrainingSet,[CH*]C.[CH*]Br~[C*]N
6082,3.8230166,-76.07982,TrainingSet,TrainingSet,[CH*]C~[C*]O.[C*]C
6083,-8.935931,-35.741184,TrainingSet,TrainingSet,[C*]O~[C*]C
6084,55.91873,-34.27657,TrainingSet,TrainingSet,[C*]Cl~[C*]C.[CH*]C
6085,51.59609,19.517756,TrainingSet,TrainingSet,[C*]CCC.[C*]O~[C*]O
6086,68.107994,-1.0907093,TrainingSet,TrainingSet,[C*]C~[C*]Br
6087,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]Cl~
6088,23.050827,-42.92222,TrainingSet,TrainingSet,~[C*]Cl
6089,-71.531425,-33.783092,TrainingSet,TrainingSet,[C*]C~[C*]I
6090,-27.455412,-22.98458,TrainingSet,TrainingSet,[C*]CCCCC[2*]~[C*]CNCCC[2*]
6091,49.68932,-33.46851,TrainingSet,TrainingSet,[C*]C(O)OC~[CH*]C.[CH*]C.[CH*]C
6092,67.049446,-0.14828146,TrainingSet,TrainingSet,[C*]O.[C*]OC~[C*]Br
6093,-29.462524,0.7113082,TrainingSet,TrainingSet,[C*]C.[C*]O~[C*]CN
6094,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]O~
6095,47.98179,21.393692,TrainingSet,TrainingSet,[C*]O.[C*]C~[C*]O
6096,-2.4403734,3.3087416,TrainingSet,TrainingSet,~
6097,47.98179,21.393692,TrainingSet,TrainingSet,[C*]CCN~[C*]O
6098,-8.935931,-35.741184,TrainingSet,TrainingSet,[C*]C.[C*]C~[C*]C.[C*]C
6099,-8.935931,-35.741184,TrainingSet,TrainingSet,~[C*]C
6100,47.98179,21.393692,TrainingSet,TrainingSet,[C*]Cl.[C*]Cl~[O*]C.[C*]O
6101,-8.935931,-35.741184,TrainingSet,TrainingSet,[C*]CCC~[C*]C
6102,47.98179,21.393692,TrainingSet,TrainingSet,[C*]C~[C*]O.[C*]O
6103,47.98179,21.393692,TrainingSet,TrainingSet,[C*]CC~[C*]O
6104,-20.05888,44.23437,TrainingSet,TrainingSet,[C*]C.[C*]C~[C*]CO
6105,-2.4403734,3.3087416,TrainingSet,TrainingSet,~
6106,75.90983,-29.316164,TrainingSet,TrainingSet,~[CH*]C.[C*]O.[CH*]C.[CH*]C
6107,52.5152,8.42424,TrainingSet,TrainingSet,[C*]C~[CH*]O.[C*]O
6108,-75.36754,-15.625513,TrainingSet,TrainingSet,[C*]Br~[C*]CCl
6109,-29.462524,0.7113082,TrainingSet,TrainingSet,[C*]O~[C*]CN
6110,23.130684,-12.449527,TrainingSet,TrainingSet,~[O*]C[C@H](C)O
6111,-16.943676,50.53584,TrainingSet,TrainingSet,[C*]CC~[C*]Cl.[O*]CCCl
6112,-44.068718,14.428048,TrainingSet,TrainingSet,[C*]C.[C*]C~[C*]OC
6113,-8.935931,-35.741184,TrainingSet,TrainingSet,[C*]C~[C*]C
6114,-2.4403734,3.3087416,TrainingSet,TrainingSet,~
6115,47.98179,21.393692,TrainingSet,TrainingSet,~[C*]O
6116,-8.935931,-35.741184,TrainingSet,TrainingSet,[CH*]Cl~[C*]C
6117,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]O~
6118,-8.935931,-35.741184,TrainingSet,TrainingSet,[CH*]C~[C*]C
6119,75.92895,-29.286915,TrainingSet,TrainingSet,[C*]S~[CH*]C.[C*]O
6120,27.831175,-11.621389,TrainingSet,TrainingSet,[C*]CO~[C*]F.[C*]F.[C*]F.[CH*]O
6121,47.98179,21.393692,TrainingSet,TrainingSet,[C*]C~[C*]O
6122,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]CBr~
6123,23.050827,-42.92222,TrainingSet,TrainingSet,~[C*]Cl
6124,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]C.[C*]O~
6125,69.27091,-0.72002816,TrainingSet,TrainingSet,[C*]C.[C*]C~[C*]Br
6126,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]Cl.[C*]Cl~
6127,-60.605347,-11.303304,TrainingSet,TrainingSet,[C*]SCC~[C*]CCCC
6128,15.861758,-46.001213,TrainingSet,TrainingSet,[C*]CCl~[C*]Cl
6129,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]C~
6130,15.861758,-46.001213,TrainingSet,TrainingSet,[C*]C(O)OC~[C*]Cl
6131,11.84575,14.756344,TrainingSet,TrainingSet,[C*]I~[CH*]I
6132,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]CC~
6133,51.59609,19.517756,TrainingSet,TrainingSet,[C*]CC~[O*]C
6134,51.59609,19.517756,TrainingSet,TrainingSet,[C*]N~[C*]O
6135,21.668053,55.911182,TrainingSet,TrainingSet,[C*]O.[C*]Br~[C*]SC
6136,42.746983,-9.944483,TrainingSet,TrainingSet,[C*]S~[C*]N
6137,-11.65949,-37.59068,TrainingSet,TrainingSet,[C*]OC~[C*]C.[C*]C
6138,-11.65949,-37.59068,TrainingSet,TrainingSet,~[C*]C
6139,4.167717,-77.05467,TrainingSet,TrainingSet,~[C*]C.[C*]O
6140,-8.935931,-35.741184,TrainingSet,TrainingSet,[C*]CC~[C*]C.[C*]C
6141,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]C~
6142,-70.610344,-33.592297,TrainingSet,TrainingSet,~[C*]I
6143,-64.66022,3.564669,TrainingSet,TrainingSet,~[C*]CC.[C*]O
6144,31.160208,12.800903,TrainingSet,TrainingSet,[CH*]CCO~[C*]S
6145,44.06613,-32.80617,TrainingSet,TrainingSet,~[CH*]C(C)C
6146,-8.935931,-35.741184,TrainingSet,TrainingSet,[C*]C.[CH*]O~[C*]C
6147,-8.935931,-35.741184,TrainingSet,TrainingSet,[CH*]C.[CH*]C~[C*]C
6148,51.59609,19.517756,TrainingSet,TrainingSet,~[O*]C
6149,-65.8514,0.9888981,TrainingSet,TrainingSet,[CH*]C~[C*]CC
6150,18.705265,-8.99887,TrainingSet,TrainingSet,[C*]Cl.[C*]Cl~[C*]F
6151,23.050827,-42.92222,TrainingSet,TrainingSet,~[C*]Cl
6152,25.915411,-60.876186,TrainingSet,TrainingSet,[C*]CC~[O*]C.[C*]O.[C*]Cl
6153,42.746983,-9.944483,TrainingSet,TrainingSet,~[C*]N
6154,-21.566195,43.580044,TrainingSet,TrainingSet,[C*]C.[C*]C~[C*]CO
6155,51.59609,19.517756,TrainingSet,TrainingSet,~[C*]O
6156,25.915442,-60.874462,TrainingSet,TrainingSet,[C*]C~[C*]Cl.[C*]O
6157,4.167717,-77.05467,TrainingSet,TrainingSet,[C*]O~[C*]C.[C*]O
6158,67.415436,0.6499215,TrainingSet,TrainingSet,[C*]CC(O)OC~[C*]Br
6159,-11.65949,-37.59068,TrainingSet,TrainingSet,[C*]C~[C*]C
6160,51.59609,19.517756,TrainingSet,TrainingSet,[C*]Cl~[C*]O
6161,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]C~
6162,-11.65949,-37.59068,TrainingSet,TrainingSet,[C*]C.[C*]O~[C*]C
6163,-11.65949,-37.59068,TrainingSet,TrainingSet,[C*]C~[C*]C
6164,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]CBr~
6165,51.59609,19.517756,TrainingSet,TrainingSet,[C*]Cl~[C*]O
6166,15.861758,-46.001213,TrainingSet,TrainingSet,[C*]CO~[C*]Cl.[C*]Cl
6167,23.050827,-42.92222,TrainingSet,TrainingSet,[C*]S~[C*]Cl
6168,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]Cl~
6169,-67.96111,1.491488,TrainingSet,TrainingSet,[CH*]C~[C*]CC
6170,23.050827,-42.92222,TrainingSet,TrainingSet,[CH*]Cl~[C*]Cl
6171,23.050827,-42.92222,TrainingSet,TrainingSet,[C*]CO~[C*]Cl.[C*]Cl
6172,-44.068718,14.428048,TrainingSet,TrainingSet,[C*]C~[C*]OC
6173,18.705265,-8.99887,TrainingSet,TrainingSet,[C*]Cl~[C*]F
6174,-2.4403734,3.3087416,TrainingSet,TrainingSet,~
6175,-68.95453,1.6412975,TrainingSet,TrainingSet,[C*]S~[C*]CC
6176,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]Cl~
6177,2.9517748,-74.492226,TrainingSet,TrainingSet,[C*]O~[C*]O.[C*]C
6178,51.59609,19.517756,TrainingSet,TrainingSet,[C*]Cl.[C*]N~[C*]O
6179,-65.87088,2.2969763,TrainingSet,TrainingSet,[O*]CO~[C*]CC
6180,42.746983,-9.944483,TrainingSet,TrainingSet,~[C*]N
6181,-12.195374,-34.373814,TrainingSet,TrainingSet,[C*]I~[C*]C
6182,-57.942474,-7.8934097,TrainingSet,TrainingSet,[C*]O~[C*]CCC
6183,-64.99211,1.9982923,TrainingSet,TrainingSet,[C*]O~[C*]CC
6184,66.50395,5.3048887,TrainingSet,TrainingSet,[CH*]N~[C*]O.[C*]Br
6185,31.160208,12.800903,TrainingSet,TrainingSet,[C*]C~[S*]C
6186,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]S~
6187,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]CC~
6188,-12.195374,-34.373814,TrainingSet,TrainingSet,[C*]C.[C*]OC~[C*]C
6189,-70.610344,-33.592297,TrainingSet,TrainingSet,[C*]CCC~[C*]I
6190,24.579414,-45.599957,TrainingSet,TrainingSet,[C*]CCl~[C*]Cl.[C*]Cl
6191,42.746983,-9.944483,TrainingSet,TrainingSet,~[C*]N
6192,50.691063,0.4957252,TrainingSet,TrainingSet,[CH*]N~[CH*]O
6193,-11.786153,-64.836365,TrainingSet,TrainingSet,[CH*]Br~[C*]C.[C*]Cl
6194,54.782482,-27.793707,TrainingSet,TrainingSet,[C*]C~[CH*]C.[O*]CO
6195,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]CS~
6196,67.125015,0.17720383,TrainingSet,TrainingSet,[CH*]C.[CH*]C~[C*]Br
6197,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]C~
6198,75.92895,-29.286915,TrainingSet,TrainingSet,[C*]N~[CH*]C.[C*]O
6199,49.299786,-33.02685,TrainingSet,TrainingSet,[C*]S~[CH*]C
6200,11.845759,14.756373,TrainingSet,TrainingSet,[C*]CS~[CH*]I
6201,-64.12003,1.5205684,TrainingSet,TrainingSet,~[C*]CC
6202,51.59609,19.517756,TrainingSet,TrainingSet,[C*]C~[C*]O.[C*]O
6203,4.167717,-77.05467,TrainingSet,TrainingSet,~[C*]O.[C*]C
6204,-64.97611,1.2422357,TrainingSet,TrainingSet,[C*]S~[C*]CC
6205,67.415436,0.6499215,TrainingSet,TrainingSet,[C*]I~[C*]Br
6206,-2.4403734,3.3087416,TrainingSet,TrainingSet,[CH*]O~
6207,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]Cl.[C*]N~
6208,51.59609,19.517756,TrainingSet,TrainingSet,~[C*]O
6209,65.946625,1.3275452,TrainingSet,TrainingSet,[C*]Cl~[C*]Br
6210,-4.652052,-38.179337,TrainingSet,TrainingSet,[C*]O~[C*]C.[C*]C.[C*]C
6211,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]CC~
6212,49.68932,-33.46851,TrainingSet,TrainingSet,[C*]CC~[CH*]C
6213,51.59609,19.517756,TrainingSet,TrainingSet,~[C*]O
6214,50.00189,-33.98361,TrainingSet,TrainingSet,[C*]CC~[CH*]C.[CH*]C
6215,23.050827,-42.92222,TrainingSet,TrainingSet,[C*]O~[C*]Cl
6216,50.00189,-33.98361,TrainingSet,TrainingSet,[C*]C~[CH*]C.[CH*]C
6217,-65.072876,0.36621082,TrainingSet,TrainingSet,[CH*]C~[C*]CC
6218,-2.4403734,3.3087416,TrainingSet,TrainingSet,[CH*]C~
6219,50.691063,0.4957252,TrainingSet,TrainingSet,[C*]I~[CH*]O
6220,23.397469,-6.6057196,TrainingSet,TrainingSet,[C*]C.[C*]C~[C*]F
6221,72.91325,-3.0500484,TrainingSet,TrainingSet,[C*]Cl.[C*]Cl~[C*]C.[C*]Br
6222,-63.187523,-0.038496252,TrainingSet,TrainingSet,[C*]Cl~[C*]CC
6223,-8.935931,-35.741184,TrainingSet,TrainingSet,[C*]N~[C*]C
6224,54.803482,-4.09925,TrainingSet,TrainingSet,[C*]CN~[CH*]CO
6225,54.803444,-4.0992503,TrainingSet,TrainingSet,~[CH*]CO
6226,50.456596,22.930487,TrainingSet,TrainingSet,[C*]CCC~[O*]S(C)(O)O
6227,51.59609,19.517756,TrainingSet,TrainingSet,[C*]O~[C*]O.[C*]O
6228,-8.935931,-35.741184,TrainingSet,TrainingSet,~[C*]C.[C*]C
6229,50.691063,0.49572447,TrainingSet,TrainingSet,[CH*]O~[CH*]O
6230,60.651764,-23.872635,TrainingSet,TrainingSet,[C*]S~[CH*]C.[CH*]O
6231,75.96103,-29.229803,TrainingSet,TrainingSet,[C*]CO~[CH*]C.[C*]O
6232,23.050827,-42.92222,TrainingSet,TrainingSet,[CH*]O~[C*]Cl
6233,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]Cl~
6234,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]CC(O)OC~
6235,-8.935931,-35.741184,TrainingSet,TrainingSet,[C*]C.[C*]O~[C*]C
6236,-2.761607,10.4116955,TrainingSet,TrainingSet,~
6237,-29.56562,1.2336892,TrainingSet,TrainingSet,~[C*]CN
6238,-4.652052,-38.179337,TrainingSet,TrainingSet,[C*]C~[C*]C
6239,-2.4403734,3.3087416,TrainingSet,TrainingSet,~
6240,42.746983,-9.944483,TrainingSet,TrainingSet,~[C*]N
6241,4.167717,-77.05467,TrainingSet,TrainingSet,~[C*]C.[C*]O
6242,-64.36073,0.55504274,TrainingSet,TrainingSet,[C*]Cl.[C*]Cl.[C*]Cl~[C*]CC
6243,24.579414,-45.599957,TrainingSet,TrainingSet,[C*]C.[C*]C~[C*]Cl
6244,-4.652052,-38.179337,TrainingSet,TrainingSet,[C*]Br~[C*]C
6245,-63.545986,0.7917691,TrainingSet,TrainingSet,[CH*]Br~[C*]CC
6246,42.746983,-9.944483,TrainingSet,TrainingSet,[C*]C.[C*]C~[C*]N
6247,-75.36754,-15.625545,TrainingSet,TrainingSet,[CH*]Br~[C*]CCl
6248,31.160208,12.800903,TrainingSet,TrainingSet,[C*]C.[C*]O~[C*]S
6249,55.91873,-34.27657,TrainingSet,TrainingSet,~[CH*]C.[C*]C
6250,-62.065804,-2.462522,TrainingSet,TrainingSet,[C*]CCO~[C*]SSCC
6251,25.915442,-60.874462,TrainingSet,TrainingSet,[C*]C.[C*]C~[C*]Cl.[C*]O
6252,-12.195374,-34.373814,TrainingSet,TrainingSet,[C*]C~[C*]C.[C*]C
6253,-63.09212,-0.94087404,TrainingSet,TrainingSet,[C*]C~[C*]CC
6254,-2.4403734,3.3087416,TrainingSet,TrainingSet,~
6255,-60.6054,-11.303302,TrainingSet,TrainingSet,~[C*]CCCC
6256,49.131523,-33.525654,TrainingSet,TrainingSet,[C*]CCCC~[CH*]C.[CH*]C
6257,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]CCCC.[O*]C~
6258,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]C~
6259,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]Cl~
6260,51.59609,19.517756,TrainingSet,TrainingSet,[C*]CC~[C*]O
6261,42.746983,-9.944483,TrainingSet,TrainingSet,[C*]C~[C*]N
6262,-12.195374,-34.373814,TrainingSet,TrainingSet,[C*]C.[C*]C~[C*]C
6263,-20.15419,45.071117,TrainingSet,TrainingSet,[C*]CCC.[C*]O~[C*]CO
6264,30.66829,12.295244,TrainingSet,TrainingSet,[CH*]C~[C*]S
6265,-65.39577,-7.1609993,TrainingSet,TrainingSet,[C*]OC~[C*]CC.[C*]C
6266,72.91215,-3.0500588,TrainingSet,TrainingSet,[C*]CO~[C*]C.[C*]Br
6267,51.59609,19.517756,TrainingSet,TrainingSet,[C*]S~[C*]O
6268,-8.935931,-35.741184,TrainingSet,TrainingSet,[C*]C~[C*]C.[C*]C
6269,15.104831,-42.71209,TrainingSet,TrainingSet,[C*]C~[C*]Cl.[C*]Cl.[C*]Cl
6270,-4.652052,-38.179337,TrainingSet,TrainingSet,[C*]OC~[C*]C
6271,42.746983,-9.944483,TrainingSet,TrainingSet,[C*]C.[C*]O~[C*]N
6272,-69.851746,1.984879,TrainingSet,TrainingSet,[C*]O~[C*]CC
6273,-65.396576,-7.1610026,TrainingSet,TrainingSet,~[C*]CC.[C*]C
6274,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]C~
6275,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]C~
6276,24.579414,-45.599957,TrainingSet,TrainingSet,[C*]Br~[C*]Cl
6277,-72.63171,4.896764,TrainingSet,TrainingSet,[CH*]Br~[CH*]CC
6278,15.861758,-46.001213,TrainingSet,TrainingSet,[C*]C~[C*]Cl
6279,47.98179,21.393692,TrainingSet,TrainingSet,[C*]Br~[C*]O
6280,-12.195374,-34.373814,TrainingSet,TrainingSet,[C*]O~[C*]C
6281,47.98179,21.393692,TrainingSet,TrainingSet,[C*]C.[C*]C~[C*]O
6282,42.746983,-9.944483,TrainingSet,TrainingSet,[C*]CC~[C*]N
6283,-13.151611,24.91013,TrainingSet,TrainingSet,~[C*]N1CCCC1
6284,-12.195374,-34.373814,TrainingSet,TrainingSet,[C*]Br~[C*]C
6285,-12.195374,-34.373814,TrainingSet,TrainingSet,~[C*]C
6286,-69.02378,2.421197,TrainingSet,TrainingSet,~[C*]CC
6287,-12.195374,-34.373814,TrainingSet,TrainingSet,[C*]O~[C*]C
6288,68.632225,-2.7810712,TrainingSet,TrainingSet,~[C*]Br
6289,-71.531425,-33.783092,TrainingSet,TrainingSet,[C*]C~[C*]I
6290,-29.462524,0.7113082,TrainingSet,TrainingSet,[C*]C~[C*]CN
6291,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]Cl~
6292,-12.195374,-34.373814,TrainingSet,TrainingSet,[C*]N~[C*]C
6293,41.30265,-53.357506,TrainingSet,TrainingSet,[C*]Cl~[CH*]Cl
6294,-66.351265,1.3953916,TrainingSet,TrainingSet,[C*]C.[O*]C~[C*]CC
6295,-60.60547,-11.303359,TrainingSet,TrainingSet,[C*]O~[C*]CCCC
6296,41.384808,-26.495173,TrainingSet,TrainingSet,~[C*]C.[O*]C(C)O
6297,-44.068718,14.428048,TrainingSet,TrainingSet,[C*]C.[C*]C~[C*]OC
6298,70.20047,-2.003155,TrainingSet,TrainingSet,[C*]CCl~[C*]Br
6299,-66.52491,2.8379884,TrainingSet,TrainingSet,[C*]Cl.[C*]Cl~[C*]CC
6300,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]O~
6301,-59.37,-3.9212475,TrainingSet,TrainingSet,[C*]CO~[C*]NCCC
6302,15.861758,-46.001213,TrainingSet,TrainingSet,[C*]Cl~[C*]Cl.[C*]Cl
6303,-74.30655,-1.4764925,TrainingSet,TrainingSet,[C*]Br~[C*]CS
6304,-11.65949,-37.59068,TrainingSet,TrainingSet,~[C*]C
6305,-43.68461,8.696901,TrainingSet,TrainingSet,[C*]C~[O*]COC
6306,-70.610344,-33.592297,TrainingSet,TrainingSet,~[C*]I
6307,-2.4403734,3.3087416,TrainingSet,TrainingSet,~
6308,54.818855,3.0500655,TrainingSet,TrainingSet,[C*]N~[C*]C.[CH*]O
6309,42.33669,-19.53131,TrainingSet,TrainingSet,[C*]OC.[C*]O~[C*]N.[C*]Cl
6310,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]C~
6311,-8.935931,-35.741184,TrainingSet,TrainingSet,[C*]C~[C*]C.[C*]C
6312,15.861758,-46.001213,TrainingSet,TrainingSet,[C*]OC~[C*]Cl
6313,3.2242553,-77.11152,TrainingSet,TrainingSet,[C*]O~[C*]C.[C*]O
6314,-62.010418,-4.881024,TrainingSet,TrainingSet,[C*]O~[C*][C@@H](C)CC
6315,-70.610344,-33.592297,TrainingSet,TrainingSet,[C*]Cl~[C*]I
6316,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]O~
6317,50.54626,1.469958,TrainingSet,TrainingSet,[C*]O~[CH*]O
6318,47.98179,21.393692,TrainingSet,TrainingSet,~[C*]O
6319,-21.424738,44.200485,TrainingSet,TrainingSet,[C*]C~[C*]CO
6320,3.2242553,-77.11152,TrainingSet,TrainingSet,[C*]N~[C*]C.[C*]O
6321,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]C.[C*]C~
6322,-70.197105,-34.24249,TrainingSet,TrainingSet,[C*]O~[C*]I
6323,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]O~
6324,-71.531425,-33.783092,TrainingSet,TrainingSet,[C*]O~[C*]I
6325,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]O~
6326,-29.462524,0.7113082,TrainingSet,TrainingSet,[C*]Cl.[C*]Cl~[C*]CN
6327,-8.935931,-35.741184,TrainingSet,TrainingSet,[C*]O.[C*]C~[C*]C
6328,-21.424738,44.200485,TrainingSet,TrainingSet,~[C*]CO
6329,-61.5442,5.8158264,TrainingSet,TrainingSet,[CH*]C.[CH*]C.[CH*]C~[C*]C(O)OCC
6330,3.2242553,-77.11152,TrainingSet,TrainingSet,[C*]C~[C*]C.[C*]O
6331,-57.761986,-9.909581,TrainingSet,TrainingSet,[C*]O~[C*]CCCBr
6332,23.050827,-42.92222,TrainingSet,TrainingSet,[C*]C.[C*]C~[C*]Cl
6333,-8.935931,-35.741184,TrainingSet,TrainingSet,~[C*]C
6334,-8.935931,-35.741184,TrainingSet,TrainingSet,~[C*]C
6335,-8.935931,-35.741184,TrainingSet,TrainingSet,[C*]O~[C*]C
6336,-29.462524,0.7113082,TrainingSet,TrainingSet,[C*]CC~[N*]CC
6337,-8.935931,-35.741184,TrainingSet,TrainingSet,[C*]C~[C*]C.[C*]C
6338,75.92895,-29.286915,TrainingSet,TrainingSet,[C*]S~[CH*]C.[C*]O
6339,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]Cl.[C*]Cl~
6340,-60.605347,-11.303304,TrainingSet,TrainingSet,~[C*]CCCC
6341,10.6250305,36.22212,TrainingSet,TrainingSet,[C*]C(O)OC~[C*]C1CCCCC1
6342,68.32739,3.003116,TrainingSet,TrainingSet,[C*]C.[CH*]C~[C*]Br
6343,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]O~
6344,-8.935931,-35.741184,TrainingSet,TrainingSet,[N*]C~[C*]C
6345,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]C.[C*]CC~
6346,51.59609,19.517756,TrainingSet,TrainingSet,[C*]C~[C*]O
6347,23.050827,-42.92222,TrainingSet,TrainingSet,~[C*]Cl
6348,-8.935931,-35.741184,TrainingSet,TrainingSet,[C*]O~[C*]C
6349,-21.424738,44.200485,TrainingSet,TrainingSet,[C*]C.[C*]O~[C*]CO
6350,-8.935931,-35.741184,TrainingSet,TrainingSet,~[C*]C
6351,41.204826,-54.09019,TrainingSet,TrainingSet,~[CH*]Cl.[CH*]Cl
6352,-75.36754,-15.625545,TrainingSet,TrainingSet,[C*]N~[C*]CCl
6353,23.050827,-42.92222,TrainingSet,TrainingSet,~[C*]Cl.[C*]Cl
6354,51.59609,19.517756,TrainingSet,TrainingSet,[CH*]O~[C*]O
6355,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]O~
6356,51.59609,19.517756,TrainingSet,TrainingSet,[C*]C~[C*]O
6357,-2.4403734,3.3087416,TrainingSet,TrainingSet,[C*]Cl.[C*]Cl~
6358,-2.4403734,3.3087416,TrainingSet,TrainingSet,~
6359,23.050827,-42.92222,TrainingSet,TrainingSet,[CH*]C.[CH*]Br~[C*]Cl
6360,-57.942474,-7.8934097,TrainingSet,TrainingSet,[C*]O~[C*]CCC
6361,51.59609,19.517756,TrainingSet,TrainingSet,[C*]CC~[C*]O
6362,-61.692055,-5.1494107,TrainingSet,TrainingSet,[C*]N~[C*]CCC(C)C
6363,-8.935931,-35.741184,TrainingSet,TrainingSet,[C*]C~[C*]C.[C*]C
6364,-66.920074,2.236088,TrainingSet,TrainingSet,[C*]OC~[C*]CC
6365,-2.4403734,3.3087416,TrainingSet,TrainingSet,[CH*]C.[CH*]Br~
6366,23.050827,-42.92222,TrainingSet,TrainingSet,[C*]C.[C*]C~[C*]Cl
6367,7.408636,14.540304,TrainingSet,TrainingSet,[C*]C~[SH*]O
6368,42.746983,-9.944483,TrainingSet,TrainingSet,[C*]C~[C*]N
6369,84.858734,30.391266,TrainingSet,TrainingSet,[C*]C~[C*]O.[C*]N
6370,-70.50139,-34.457092,TrainingSet,TrainingSet,[C*]S~[C*]I
6371,-47.688606,23.478144,TrainingSet,TrainingSet,[C*]Cl~[C*]OC.[C*]N
6372,47.98179,21.393692,TrainingSet,TrainingSet,[C*]C.[O*]C~[C*]O.[C*]O
6373,-8.935931,-35.741184,TrainingSet,TrainingSet,[C*]O~[C*]C
6374,76.70115,-29.784176,TrainingSet,TrainingSet,[C*]CCC.[C*]O~[CH*]C.[C*]O.[C*]C
6375,-21.424738,44.200485,TrainingSet,TrainingSet,[C*]C~[C*]CO
6376,30.4777,12.807025,TrainingSet,TrainingSet,[C*]CC~[C*]S
6377,24.579414,-45.599957,TrainingSet,TrainingSet,[C*]C.[C*]O~[C*]Cl.[C*]Cl
6378,68.632225,-2.7810712,TrainingSet,TrainingSet,[C*]C.[C*]C~[C*]Br.[C*]Br
6379,-2.4403734,3.3087416,TrainingSet,TrainingSet,[CH*]CO~
6380,23.050827,-42.92222,TrainingSet,TrainingSet,[C*]C~[C*]Cl
6381,47.98179,21.393692,TrainingSet,TrainingSet,[CH*]C~[O*]C
6382,3.2242553,-77.11152,TrainingSet,TrainingSet,[C*]CC.[C*]O~[C*]O.[C*]C
6383,56.59431,18.951584,TrainingSet,TrainingSet,[C*]C.[C*]C~[C*]O.[C*]I
6384,42.746983,-9.944483,TrainingSet,TrainingSet,[C*]O~[C*]N
6385,-65.396576,-7.1610026,TrainingSet,TrainingSet,[C*]Cl~[C*]C.[C*]CC
6386,-29.462524,0.7113082,TrainingSet,TrainingSet,[C*]S~[C*]CN
6387,49.790707,-32.978596,TrainingSet,TrainingSet,[C*]O~[CH*]C.[CH*]C.[CH*]C
6388,53.109524,-2.0604384,TrainingSet,TrainingSet,[C*]CO~[CH*]OCO
